allele,marker,frequency,population
8.1,D8S1179,0,Cauc
8.1,F13A01,0,Cauc
8.1,F13B,0,Cauc
8.1,FESFPS,0,Cauc
8.1,FGA,0,Cauc
8.1,LPL,0,Cauc
8.1,Penta_C,0,Cauc
8.1,Penta_D,0,Cauc
8.1,Penta_E,0,Cauc
8.1,SE33,0,Cauc
8.1,TH01,0,Cauc
8.1,TPOX,0,Cauc
8.1,vWA,0,Cauc
9,CSF1PO,0.0138504155124654,Cauc
9,D10S1248,0,Cauc
9,D12S391,0,Cauc
9,D13S317,0.0775623268698061,Cauc
9,D16S539,0.106648199445983,Cauc
9,D18S51,0,Cauc
9,D19S433,0,Cauc
9,D1S1656,0,Cauc
9,D21S11,0,Cauc
9,D22S1045,0,Cauc
9,D2S1338,0,Cauc
9,D2S441,0.00138504155124654,Cauc
9,D3S1358,0,Cauc
9,D5S818,0.0415512465373961,Cauc
9,D6S1043,0,Cauc
9,D7S820,0.167590027700831,Cauc
9,D8S1179,0.00554016620498615,Cauc
9,F13A01,0,Cauc
9,F13B,0.246537396121884,Cauc
9,FESFPS,0,Cauc
9,FGA,0,Cauc
9,LPL,0.038781163434903,Cauc
9,Penta_C,0.149584487534626,Cauc
9,Penta_D,0.221606648199446,Cauc
9,Penta_E,0.0124653739612188,Cauc
9,SE33,0,Cauc
9,TH01,0.119113573407202,Cauc
9,TPOX,0.127423822714681,Cauc
9,vWA,0,Cauc
9.1,CSF1PO,0,Cauc
9.1,D10S1248,0,Cauc
9.1,D12S391,0,Cauc
9.1,D13S317,0,Cauc
9.1,D16S539,0,Cauc
9.1,D18S51,0,Cauc
9.1,D19S433,0,Cauc
9.1,D1S1656,0,Cauc
9.1,D21S11,0,Cauc
9.1,D22S1045,0,Cauc
9.1,D2S1338,0,Cauc
9.1,D2S441,0.00138504155124654,Cauc
9.1,D3S1358,0,Cauc
9.1,D5S818,0,Cauc
9.1,D6S1043,0,Cauc
9.1,D7S820,0,Cauc
9.1,D8S1179,0,Cauc
9.1,F13A01,0,Cauc
9.1,F13B,0,Cauc
9.1,FESFPS,0,Cauc
9.1,FGA,0,Cauc
9.1,LPL,0,Cauc
9.1,Penta_C,0,Cauc
9.1,Penta_D,0,Cauc
9.1,Penta_E,0,Cauc
9.1,SE33,0,Cauc
9.1,TH01,0,Cauc
9.1,TPOX,0,Cauc
9.1,vWA,0,Cauc
9.3,CSF1PO,0,Cauc
9.3,D10S1248,0,Cauc
9.3,D12S391,0,Cauc
9.3,D13S317,0,Cauc
9.3,D16S539,0,Cauc
9.3,D18S51,0,Cauc
9.3,D19S433,0,Cauc
9.3,D1S1656,0,Cauc
9.3,D21S11,0,Cauc
9.3,D22S1045,0,Cauc
9.3,D2S1338,0,Cauc
9.3,D2S441,0,Cauc
9.3,D3S1358,0,Cauc
9.3,D5S818,0,Cauc
9.3,D6S1043,0,Cauc
9.3,D7S820,0,Cauc
9.3,D8S1179,0,Cauc
9.3,F13A01,0,Cauc
9.3,F13B,0,Cauc
9.3,FESFPS,0,Cauc
9.3,FGA,0,Cauc
9.3,LPL,0,Cauc
9.3,Penta_C,0,Cauc
9.3,Penta_D,0,Cauc
9.3,Penta_E,0,Cauc
9.3,SE33,0,Cauc
9.3,TH01,0.344875346260388,Cauc
9.3,TPOX,0,Cauc
9.3,vWA,0,Cauc
10,CSF1PO,0.220221606648199,Cauc
10,D10S1248,0,Cauc
10,D12S391,0,Cauc
10,D13S317,0.0470914127423823,Cauc
10,D16S539,0.056786703601108,Cauc
10,D18S51,0.00831024930747923,Cauc
10,D19S433,0.00138504155124654,Cauc
10,D1S1656,0.00277008310249308,Cauc
10,D21S11,0,Cauc
10,D22S1045,0,Cauc
10,D2S1338,0,Cauc
10,D2S441,0.210526315789474,Cauc
10,D3S1358,0,Cauc
10,D5S818,0.0554016620498615,Cauc
10,D6S1043,0.0166204986149585,Cauc
10,D7S820,0.256232686980609,Cauc
10,D8S1179,0.102493074792244,Cauc
10,F13A01,0.00138504155124654,Cauc
10,F13B,0.389196675900277,Cauc
10,FESFPS,0.282548476454294,Cauc
10,FGA,0,Cauc
10,LPL,0.422437673130194,Cauc
10,Penta_C,0.0664819944598338,Cauc
10,Penta_D,0.114958448753463,Cauc
10,Penta_E,0.0858725761772853,Cauc
10,SE33,0,Cauc
10,TH01,0.00831024930747923,Cauc
10,TPOX,0.0498614958448754,Cauc
10,vWA,0,Cauc
10.1,CSF1PO,0,Cauc
10.1,D10S1248,0,Cauc
10.1,D12S391,0,Cauc
10.1,D13S317,0,Cauc
10.1,D16S539,0,Cauc
10.1,D18S51,0,Cauc
10.1,D19S433,0,Cauc
10.1,D1S1656,0,Cauc
10.1,D21S11,0,Cauc
10.1,D22S1045,0,Cauc
10.1,D2S1338,0,Cauc
10.1,D2S441,0,Cauc
10.1,D3S1358,0,Cauc
10.1,D5S818,0,Cauc
10.1,D6S1043,0,Cauc
10.1,D7S820,0,Cauc
10.1,D8S1179,0,Cauc
10.1,F13A01,0,Cauc
10.1,F13B,0,Cauc
10.1,FESFPS,0,Cauc
10.1,FGA,0,Cauc
10.1,LPL,0,Cauc
10.1,Penta_C,0,Cauc
10.1,Penta_D,0,Cauc
10.1,Penta_E,0,Cauc
10.1,SE33,0,Cauc
10.1,TH01,0,Cauc
10.1,TPOX,0,Cauc
10.1,vWA,0,Cauc
10.2,CSF1PO,0,Cauc
10.2,D10S1248,0,Cauc
10.2,D12S391,0,Cauc
10.2,D13S317,0,Cauc
10.2,D16S539,0,Cauc
10.2,D18S51,0,Cauc
10.2,D19S433,0,Cauc
10.2,D1S1656,0,Cauc
10.2,D21S11,0,Cauc
10.2,D22S1045,0,Cauc
10.2,D2S1338,0,Cauc
10.2,D2S441,0,Cauc
10.2,D3S1358,0,Cauc
10.2,D5S818,0,Cauc
10.2,D6S1043,0,Cauc
10.2,D7S820,0,Cauc
10.2,D8S1179,0,Cauc
10.2,F13A01,0,Cauc
10.2,F13B,0,Cauc
10.2,FESFPS,0,Cauc
10.2,FGA,0,Cauc
10.2,LPL,0,Cauc
10.2,Penta_C,0,Cauc
10.2,Penta_D,0,Cauc
10.2,Penta_E,0,Cauc
10.2,SE33,0,Cauc
10.2,TH01,0,Cauc
10.2,TPOX,0,Cauc
10.2,vWA,0,Cauc
10.3,CSF1PO,0,Cauc
10.3,D10S1248,0,Cauc
10.3,D12S391,0,Cauc
10.3,D13S317,0,Cauc
10.3,D16S539,0,Cauc
10.3,D18S51,0,Cauc
10.3,D19S433,0,Cauc
10.3,D1S1656,0,Cauc
10.3,D21S11,0,Cauc
10.3,D22S1045,0,Cauc
10.3,D2S1338,0,Cauc
10.3,D2S441,0,Cauc
10.3,D3S1358,0,Cauc
10.3,D5S818,0,Cauc
10.3,D6S1043,0,Cauc
10.3,D7S820,0,Cauc
10.3,D8S1179,0,Cauc
10.3,F13A01,0,Cauc
10.3,F13B,0,Cauc
10.3,FESFPS,0,Cauc
10.3,FGA,0,Cauc
10.3,LPL,0,Cauc
10.3,Penta_C,0,Cauc
10.3,Penta_D,0,Cauc
10.3,Penta_E,0,Cauc
10.3,SE33,0,Cauc
10.3,TH01,0,Cauc
10.3,TPOX,0,Cauc
10.3,vWA,0,Cauc
11,CSF1PO,0.308864265927978,Cauc
11,D10S1248,0.00138504155124654,Cauc
11,D12S391,0,Cauc
11,D13S317,0.325484764542936,Cauc
11,D16S539,0.314404432132964,Cauc
11,D18S51,0.00969529085872576,Cauc
11,D19S433,0.00554016620498615,Cauc
11,D1S1656,0.0775623268698061,Cauc
11,D21S11,0,Cauc
11,D22S1045,0.1398891966759,Cauc
11,D2S1338,0,Cauc
11,D2S441,0.343490304709141,Cauc
11,D3S1358,0.00138504155124654,Cauc
11,D5S818,0.35595567867036,Cauc
11,D6S1043,0.296398891966759,Cauc
11,D7S820,0.204986149584488,Cauc
11,D8S1179,0.0761772853185596,Cauc
11,F13A01,0,Cauc
11,F13B,0.00554016620498615,Cauc
11,FESFPS,0.411357340720222,Cauc
11,FGA,0,Cauc
11,LPL,0.264542936288089,Cauc
11,Penta_C,0.394736842105263,Cauc
11,Penta_D,0.126038781163435,Cauc
11,Penta_E,0.0872576177285319,Cauc
11,SE33,0.00138504155124654,Cauc
11,TH01,0.00138504155124654,Cauc
11,TPOX,0.25207756232687,Cauc
11,vWA,0,Cauc
11.2,CSF1PO,0,Cauc
11.2,D10S1248,0,Cauc
11.2,D12S391,0,Cauc
11.2,D13S317,0,Cauc
11.2,D16S539,0,Cauc
11.2,D18S51,0,Cauc
11.2,D19S433,0,Cauc
11.2,D1S1656,0,Cauc
11.2,D21S11,0,Cauc
11.2,D22S1045,0,Cauc
11.2,D2S1338,0,Cauc
11.2,D2S441,0,Cauc
11.2,D3S1358,0,Cauc
11.2,D5S818,0,Cauc
11.2,D6S1043,0,Cauc
11.2,D7S820,0,Cauc
11.2,D8S1179,0,Cauc
11.2,F13A01,0,Cauc
11.2,F13B,0,Cauc
11.2,FESFPS,0,Cauc
11.2,FGA,0,Cauc
11.2,LPL,0,Cauc
11.2,Penta_C,0,Cauc
11.2,Penta_D,0,Cauc
11.2,Penta_E,0,Cauc
11.2,SE33,0,Cauc
11.2,TH01,0,Cauc
11.2,TPOX,0,Cauc
11.2,vWA,0,Cauc
11.3,CSF1PO,0,Cauc
11.3,D10S1248,0,Cauc
11.3,D12S391,0,Cauc
11.3,D13S317,0,Cauc
11.3,D16S539,0,Cauc
11.3,D18S51,0,Cauc
11.3,D19S433,0,Cauc
11.3,D1S1656,0,Cauc
11.3,D21S11,0,Cauc
11.3,D22S1045,0,Cauc
11.3,D2S1338,0,Cauc
11.3,D2S441,0.0609418282548477,Cauc
11.3,D3S1358,0,Cauc
11.3,D5S818,0,Cauc
11.3,D6S1043,0,Cauc
11.3,D7S820,0,Cauc
11.3,D8S1179,0,Cauc
11.3,F13A01,0,Cauc
11.3,F13B,0,Cauc
11.3,FESFPS,0,Cauc
11.3,FGA,0,Cauc
11.3,LPL,0,Cauc
11.3,Penta_C,0,Cauc
11.3,Penta_D,0,Cauc
11.3,Penta_E,0,Cauc
11.3,SE33,0,Cauc
11.3,TH01,0,Cauc
11.3,TPOX,0,Cauc
11.3,vWA,0,Cauc
12,CSF1PO,0.3601108033241,Cauc
12,D10S1248,0.0318559556786704,Cauc
12,D12S391,0,Cauc
12,D13S317,0.268698060941828,Cauc
12,D16S539,0.314404432132964,Cauc
12,D18S51,0.113573407202216,Cauc
12,D19S433,0.0706371191135734,Cauc
12,D1S1656,0.116343490304709,Cauc
12,D21S11,0,Cauc
12,D22S1045,0.0124653739612188,Cauc
12,D2S1338,0,Cauc
12,D2S441,0.0470914127423823,Cauc
12,D3S1358,0,Cauc
12,D5S818,0.387811634349031,Cauc
12,D6S1043,0.235457063711911,Cauc
12,D7S820,0.159279778393352,Cauc
12,D8S1179,0.167590027700831,Cauc
12,F13A01,0.00138504155124654,Cauc
12,F13B,0,Cauc
12,FESFPS,0.235457063711911,Cauc
12,FGA,0,Cauc
12,LPL,0.232686980609418,Cauc
12,Penta_C,0.210526315789474,Cauc
12,Penta_D,0.232686980609418,Cauc
12,Penta_E,0.199445983379501,Cauc
12,SE33,0.00692520775623269,Cauc
12,TH01,0,Cauc
12,TPOX,0.0415512465373961,Cauc
12,vWA,0.00138504155124654,Cauc
12.2,CSF1PO,0,Cauc
12.2,D10S1248,0,Cauc
12.2,D12S391,0,Cauc
12.2,D13S317,0,Cauc
12.2,D16S539,0,Cauc
12.2,D18S51,0,Cauc
12.2,D19S433,0.00138504155124654,Cauc
12.2,D1S1656,0,Cauc
12.2,D21S11,0,Cauc
12.2,D22S1045,0,Cauc
12.2,D2S1338,0,Cauc
12.2,D2S441,0,Cauc
12.2,D3S1358,0,Cauc
12.2,D5S818,0,Cauc
12.2,D6S1043,0,Cauc
12.2,D7S820,0,Cauc
12.2,D8S1179,0,Cauc
12.2,F13A01,0,Cauc
12.2,F13B,0,Cauc
12.2,FESFPS,0,Cauc
12.2,FGA,0,Cauc
12.2,LPL,0,Cauc
12.2,Penta_C,0,Cauc
12.2,Penta_D,0,Cauc
12.2,Penta_E,0,Cauc
12.2,SE33,0,Cauc
12.2,TH01,0,Cauc
12.2,TPOX,0,Cauc
12.2,vWA,0,Cauc
12.3,CSF1PO,0,Cauc
12.3,D10S1248,0,Cauc
12.3,D12S391,0,Cauc
12.3,D13S317,0,Cauc
12.3,D16S539,0,Cauc
12.3,D18S51,0,Cauc
12.3,D19S433,0,Cauc
12.3,D1S1656,0,Cauc
12.3,D21S11,0,Cauc
12.3,D22S1045,0,Cauc
12.3,D2S1338,0,Cauc
12.3,D2S441,0.00415512465373961,Cauc
12.3,D3S1358,0,Cauc
12.3,D5S818,0,Cauc
12.3,D6S1043,0,Cauc
12.3,D7S820,0,Cauc
12.3,D8S1179,0,Cauc
12.3,F13A01,0,Cauc
12.3,F13B,0,Cauc
12.3,FESFPS,0,Cauc
12.3,FGA,0,Cauc
12.3,LPL,0,Cauc
12.3,Penta_C,0,Cauc
12.3,Penta_D,0,Cauc
12.3,Penta_E,0,Cauc
12.3,SE33,0,Cauc
12.3,TH01,0,Cauc
12.3,TPOX,0,Cauc
12.3,vWA,0,Cauc
13,CSF1PO,0.0817174515235457,Cauc
13,D10S1248,0.307479224376731,Cauc
13,D12S391,0,Cauc
13,D13S317,0.116343490304709,Cauc
13,D16S539,0.163434903047091,Cauc
13,D18S51,0.123268698060942,Cauc
13,D19S433,0.254847645429363,Cauc
13,D1S1656,0.0664819944598338,Cauc
13,D21S11,0,Cauc
13,D22S1045,0.00692520775623269,Cauc
13,D2S1338,0,Cauc
13,D2S441,0.0290858725761773,Cauc
13,D3S1358,0.00138504155124654,Cauc
13,D5S818,0.142659279778393,Cauc
13,D6S1043,0.0872576177285319,Cauc
13,D7S820,0.0346260387811634,Cauc
13,D8S1179,0.329639889196676,Cauc
13,F13A01,0.00138504155124654,Cauc
13,F13B,0,Cauc
13,FESFPS,0.0429362880886427,Cauc
13,FGA,0,Cauc
13,LPL,0.0346260387811634,Cauc
13,Penta_C,0.142659279778393,Cauc
13,Penta_D,0.196675900277008,Cauc
13,Penta_E,0.0858725761772853,Cauc
13,SE33,0.0166204986149585,Cauc
13,TH01,0,Cauc
13,TPOX,0.00138504155124654,Cauc
13,vWA,0.00138504155124654,Cauc
13.2,CSF1PO,0,Cauc
13.2,D10S1248,0,Cauc
13.2,D12S391,0,Cauc
13.2,D13S317,0,Cauc
13.2,D16S539,0,Cauc
13.2,D18S51,0,Cauc
13.2,D19S433,0.00692520775623269,Cauc
13.2,D1S1656,0,Cauc
13.2,D21S11,0,Cauc
13.2,D22S1045,0,Cauc
13.2,D2S1338,0,Cauc
13.2,D2S441,0,Cauc
13.2,D3S1358,0,Cauc
13.2,D5S818,0,Cauc
13.2,D6S1043,0,Cauc
13.2,D7S820,0,Cauc
13.2,D8S1179,0,Cauc
13.2,F13A01,0,Cauc
13.2,F13B,0,Cauc
13.2,FESFPS,0,Cauc
13.2,FGA,0,Cauc
13.2,LPL,0,Cauc
13.2,Penta_C,0,Cauc
13.2,Penta_D,0,Cauc
13.2,Penta_E,0,Cauc
13.2,SE33,0,Cauc
13.2,TH01,0,Cauc
13.2,TPOX,0,Cauc
13.2,vWA,0,Cauc
13.3,CSF1PO,0,Cauc
13.3,D10S1248,0,Cauc
13.3,D12S391,0,Cauc
13.3,D13S317,0,Cauc
13.3,D16S539,0,Cauc
13.3,D18S51,0,Cauc
13.3,D19S433,0,Cauc
13.3,D1S1656,0,Cauc
13.3,D21S11,0,Cauc
13.3,D22S1045,0,Cauc
13.3,D2S1338,0,Cauc
13.3,D2S441,0,Cauc
13.3,D3S1358,0,Cauc
13.3,D5S818,0,Cauc
13.3,D6S1043,0,Cauc
13.3,D7S820,0,Cauc
13.3,D8S1179,0,Cauc
13.3,F13A01,0,Cauc
13.3,F13B,0,Cauc
13.3,FESFPS,0,Cauc
13.3,FGA,0,Cauc
13.3,LPL,0,Cauc
13.3,Penta_C,0,Cauc
13.3,Penta_D,0,Cauc
13.3,Penta_E,0,Cauc
13.3,SE33,0,Cauc
13.3,TH01,0,Cauc
13.3,TPOX,0,Cauc
13.3,vWA,0,Cauc
13.4,CSF1PO,0,Cauc
13.4,D10S1248,0,Cauc
13.4,D12S391,0,Cauc
13.4,D13S317,0,Cauc
13.4,D16S539,0,Cauc
13.4,D18S51,0,Cauc
13.4,D19S433,0,Cauc
13.4,D1S1656,0,Cauc
13.4,D21S11,0,Cauc
13.4,D22S1045,0,Cauc
13.4,D2S1338,0,Cauc
13.4,D2S441,0,Cauc
13.4,D3S1358,0,Cauc
13.4,D5S818,0,Cauc
13.4,D6S1043,0,Cauc
13.4,D7S820,0,Cauc
13.4,D8S1179,0,Cauc
13.4,F13A01,0,Cauc
13.4,F13B,0,Cauc
13.4,FESFPS,0,Cauc
13.4,FGA,0,Cauc
13.4,LPL,0,Cauc
13.4,Penta_C,0,Cauc
13.4,Penta_D,0,Cauc
13.4,Penta_E,0,Cauc
13.4,SE33,0,Cauc
13.4,TH01,0,Cauc
13.4,TPOX,0,Cauc
13.4,vWA,0,Cauc
14,CSF1PO,0.00969529085872576,Cauc
14,D10S1248,0.297783933518006,Cauc
14,D12S391,0,Cauc
14,D13S317,0.0429362880886427,Cauc
14,D16S539,0.0263157894736842,Cauc
14,D18S51,0.134349030470914,Cauc
14,D19S433,0.361495844875346,Cauc
14,D1S1656,0.0789473684210526,Cauc
14,D21S11,0,Cauc
14,D22S1045,0.056786703601108,Cauc
14,D2S1338,0,Cauc
14,D2S441,0.240997229916898,Cauc
14,D3S1358,0.106648199445983,Cauc
14,D5S818,0.00692520775623269,Cauc
14,D6S1043,0.0554016620498615,Cauc
14,D7S820,0.00415512465373961,Cauc
14,D8S1179,0.166204986149584,Cauc
14,F13A01,0.0110803324099723,Cauc
14,F13B,0,Cauc
14,FESFPS,0.00138504155124654,Cauc
14,FGA,0,Cauc
14,LPL,0.00415512465373961,Cauc
14,Penta_C,0.018005540166205,Cauc
14,Penta_D,0.0609418282548477,Cauc
14,Penta_E,0.0623268698060942,Cauc
14,SE33,0.0249307479224377,Cauc
14,TH01,0,Cauc
14,TPOX,0,Cauc
14,vWA,0.092797783933518,Cauc
14.2,CSF1PO,0,Cauc
14.2,D10S1248,0,Cauc
14.2,D12S391,0,Cauc
14.2,D13S317,0,Cauc
14.2,D16S539,0,Cauc
14.2,D18S51,0.00138504155124654,Cauc
14.2,D19S433,0.0235457063711911,Cauc
14.2,D1S1656,0,Cauc
14.2,D21S11,0,Cauc
14.2,D22S1045,0,Cauc
14.2,D2S1338,0,Cauc
14.2,D2S441,0,Cauc
14.2,D3S1358,0,Cauc
14.2,D5S818,0,Cauc
14.2,D6S1043,0,Cauc
14.2,D7S820,0,Cauc
14.2,D8S1179,0,Cauc
14.2,F13A01,0,Cauc
